template_id,template_str,count,ops,num_examples,constants,sample_example
3bbfa8d11833,"LINEAR:add(CONST_100,ARG2)|multiply(ARG1,CONST_100)|subtract(CONST_100,ARG0)|subtract(TEMP0,TEMP2)|divide(TEMP1,TEMP3)",24,,24,,mathqa_train_36
fb47c3f756fc,"LINEAR:inverse(ARG0)|inverse(ARG1)|add(TEMP0,TEMP1)|inverse(TEMP2)",24,,24,,mathqa_train_2612
ca855e79bfe4,"LINEAR:multiply(ARG1,CONST_1000)|divide(ARG0,TEMP0)|multiply(TEMP1,CONST_3600)",23,,23,,mathqa_train_1094
148b3c2563cb,"LINEAR:multiply(ARG2,CONST_1)",23,,23,,mathqa_train_2169
3aadc295a679,"LINEAR:add(ARG1,ARG2)|divide(CONST_10,CONST_2)|subtract(ARG3,ARG0)|divide(TEMP2,CONST_2)|divide(TEMP1,TEMP3)|multiply(TEMP4,TEMP2)|divide(TEMP0,TEMP5)",23,,23,,mathqa_train_506
3595ff233228,"LINEAR:reminder(ARG3,ARG2)|subtract(ARG4,TEMP0)",23,,23,,mathqa_train_796
db0f38d97863,"LINEAR:add(ARG0,CONST_1)|subtract(ARG1,ARG0)|subtract(ARG1,CONST_2)|add(TEMP0,CONST_2)|add(TEMP1,TEMP2)|add(TEMP0,TEMP3)|add(TEMP5,TEMP4)|divide(TEMP6,ARG0)",23,,23,,mathqa_train_2415
32641ea0724f,"LINEAR:subtract(ARG3,ARG2)|multiply(ARG1,TEMP0)|divide(TEMP1,ARG0)",23,,23,,mathqa_train_260
b49a7beeaf5a,"LINEAR:gcd(ARG0,ARG1)",23,,23,,mathqa_train_4283
e077a652284e,"LINEAR:divide(CONST_1,ARG0)|divide(CONST_1,ARG1)|add(TEMP0,TEMP1)|inverse(TEMP2)",23,,23,,mathqa_train_753
7d7b53cae046,"LINEAR:multiply(ARG0,ARG1)|multiply(ARG3,ARG4)|multiply(ARG2,TEMP0)|divide(TEMP2,TEMP1)",23,,23,,mathqa_train_227
b4659e14fd65,"LINEAR:subtract(ARG1,ARG0)|divide(TEMP0,ARG2)",23,,23,,mathqa_train_4707
ba63b8adee78,"LINEAR:subtract(ARG2,ARG0)|divide(TEMP0,ARG0)|multiply(TEMP1,CONST_100)",23,,23,,mathqa_train_3509
51fc61afc9ff,"LINEAR:add(ARG1,ARG2)|divide(ARG0,TEMP0)|multiply(ARG2,TEMP1)",22,,22,,mathqa_train_3047
e42fb6bfdd7b,"LINEAR:subtract(ARG0,ARG2)|subtract(ARG2,ARG1)|divide(TEMP0,TEMP1)",22,,22,,mathqa_train_102
5dc4bfea12ad,"LINEAR:multiply(ARG1,ARG3)|add(ARG1,TEMP0)|divide(TEMP1,ARG3)|multiply(ARG0,TEMP2)|divide(TEMP3,CONST_100)|add(TEMP4,CONST_1)|divide(ARG4,TEMP5)",22,,22,,mathqa_train_6471
7ccbb926cf50,"LINEAR:multiply(ARG0,CONST_4)|multiply(ARG0,CONST_2)|subtract(ARG1,TEMP1)|sqrt(TEMP2)|power(TEMP3,CONST_2)|add(TEMP0,TEMP4)|sqrt(TEMP5)",22,,22,,mathqa_train_496
c4bf50976500,"LINEAR:add(ARG0,ARG2)|multiply(ARG0,ARG1)|divide(TEMP1,TEMP0)",22,,22,,mathqa_train_2290
960a20405fd9,"LINEAR:subtract(CONST_100,ARG0)|divide(TEMP0,ARG0)|multiply(TEMP1,CONST_100)",22,,22,,mathqa_train_30
404de3170eb7,"LINEAR:circumface(ARG0)|multiply(ARG0,CONST_2)|divide(TEMP0,CONST_2)|add(TEMP2,TEMP1)",22,,22,,mathqa_train_1720
ff2eebf0a4a2,"LINEAR:add(ARG1,ARG2)|divide(TEMP0,ARG0)",22,,22,,mathqa_train_1495
06cd05a71085,"LINEAR:divide(ARG0,CONST_100)|multiply(ARG2,TEMP0)|divide(TEMP1,ARG1)|divide(TEMP2,TEMP1)|multiply(TEMP3,CONST_100)",22,,22,,mathqa_train_1996
2f314a034906,"LINEAR:subtract(ARG1,ARG0)|divide(ARG2,TEMP0)|multiply(ARG0,TEMP1)|multiply(ARG1,TEMP1)|add(TEMP2,TEMP3)",22,,22,,mathqa_train_362
bfaa03cafef2,"LINEAR:add(CONST_3,CONST_4)|divide(ARG2,TEMP0)|floor(TEMP1)|add(TEMP2,CONST_1)|multiply(ARG0,TEMP3)|subtract(ARG2,TEMP3)|multiply(ARG1,TEMP5)|add(TEMP4,TEMP6)|divide(TEMP7,ARG2)",22,,22,,mathqa_train_1680
6405993b5a4e,"LINEAR:divide(ARG0,CONST_2)|circumface(TEMP0)|multiply(ARG1,TEMP1)",22,,22,,mathqa_train_439
a96b04370697,"LINEAR:multiply(ARG1,CONST_2)|multiply(ARG2,CONST_2)|multiply(ARG0,CONST_3)|add(TEMP0,TEMP1)|subtract(TEMP3,TEMP2)",22,,22,,mathqa_train_469
406b1b3e2203,"LINEAR:add(ARG0,CONST_4)|subtract(ARG1,CONST_4)|add(TEMP0,TEMP1)|divide(TEMP2,CONST_2)",22,,22,,mathqa_train_29
d793122a0113,"LINEAR:add(ARG1,ARG2)|add(ARG0,CONST_1)|multiply(ARG0,ARG1)|multiply(TEMP0,TEMP1)|subtract(TEMP3,TEMP2)",22,,22,,mathqa_train_897
8bcfe7a76922,"LINEAR:subtract(ARG0,ARG1)|divide(TEMP0,ARG0)",22,,22,,mathqa_train_814
2e41447c606c,"LINEAR:divide(ARG2,CONST_100)|add(TEMP0,CONST_1)|power(TEMP1,ARG1)|multiply(ARG0,TEMP2)|subtract(TEMP3,ARG0)",22,,22,,mathqa_train_411
d8c5fb7a2b09,"LINEAR:add(ARG0,ARG1)|divide(ARG0,ARG2)|divide(ARG0,ARG1)|subtract(TEMP0,CONST_1)|subtract(TEMP1,TEMP2)|multiply(TEMP3,TEMP4)|max(TEMP5,CONST_4)",22,,22,,mathqa_train_1515
93d34927d54f,"LINEAR:subtract(CONST_100,ARG1)|multiply(ARG0,TEMP0)|divide(TEMP1,CONST_100)",22,,22,,mathqa_train_1263
f535ef933f44,"LINEAR:divide(ARG0,CONST_2)|divide(TEMP0,CONST_2)",22,,22,,mathqa_train_1347
7865ba7bdfae,"LINEAR:power(ARG1,ARG2)|multiply(ARG0,TEMP0)",21,,21,,mathqa_train_618
9bce752a931a,"LINEAR:multiply(ARG0,CONST_3)",21,,21,,mathqa_train_2748
0bed1b0739d2,"LINEAR:multiply(ARG1,ARG2)|divide(TEMP0,ARG0)|multiply(TEMP1,CONST_100)",21,,21,,mathqa_train_3318
46225b0e4f58,"LINEAR:add(CONST_100,CONST_60)|add(TEMP0,CONST_1)|multiply(ARG0,TEMP1)|divide(TEMP2,CONST_100)",21,,21,,mathqa_train_916
00d6264df585,"LINEAR:add(ARG0,ARG2)|subtract(TEMP0,ARG1)",21,,21,,mathqa_train_593
c9f434699c37,"LINEAR:add(CONST_1,CONST_4)|multiply(TEMP0,CONST_2)|add(TEMP1,CONST_1)|multiply(ARG0,TEMP1)|multiply(TEMP2,CONST_2)|divide(TEMP3,TEMP4)",21,,21,,mathqa_train_3669
609fb0f51809,"LINEAR:multiply(ARG3,ARG5)|multiply(ARG1,TEMP0)",21,,21,,mathqa_train_90
887cc6d7f1c6,"LINEAR:multiply(ARG1,ARG2)|multiply(ARG1,ARG2)|add(TEMP0,TEMP1)|subtract(ARG0,TEMP2)|divide(TEMP3,ARG0)|multiply(TEMP4,CONST_100)",21,,21,,mathqa_train_2012
ac1ddc7cb3f6,"LINEAR:divide(ARG1,ARG0)|multiply(TEMP0,CONST_100)",21,,21,,mathqa_train_354
7a0a04f92b27,"LINEAR:add(ARG0,CONST_100)|add(ARG1,CONST_100)|divide(TEMP0,TEMP1)",21,,21,,mathqa_train_1652
1cc1c592c0be,"LINEAR:divide(ARG0,CONST_100)|subtract(CONST_1,TEMP0)|subtract(TEMP1,TEMP0)|divide(ARG1,TEMP2)",21,,21,,mathqa_train_265
d676559288fb,"LINEAR:log(ARG2)|power(ARG0,ARG1)|log(TEMP1)|divide(TEMP0,TEMP2)",21,,21,,mathqa_train_345
1e6212f48699,"LINEAR:multiply(ARG0,ARG1)|multiply(ARG2,ARG3)|divide(TEMP0,TEMP1)",21,,21,,mathqa_train_256
c37d4f608638,"LINEAR:subtract(ARG0,CONST_1)|multiply(ARG0,TEMP0)|divide(TEMP1,CONST_2)",21,,21,,mathqa_train_1987
a2689c557924,"LINEAR:multiply(ARG0,ARG2)|subtract(CONST_100,ARG1)|divide(TEMP0,CONST_100)|add(ARG0,TEMP2)|multiply(TEMP3,CONST_100)|divide(TEMP4,TEMP1)",21,,21,,mathqa_train_1939
35a22944fd07,"LINEAR:power(ARG0,ARG1)|power(ARG1,ARG1)|power(ARG2,ARG1)|add(TEMP0,TEMP1)|add(TEMP3,TEMP2)|divide(ARG3,TEMP4)|sqrt(TEMP5)",21,,21,,mathqa_train_1666
8b67ae3d838d,"LINEAR:divide(ARG2,ARG1)|multiply(TEMP0,CONST_3_6)|subtract(TEMP1,ARG0)",21,,21,,mathqa_train_681
474ea2b1fa89,"LINEAR:divide(ARG1,ARG0)|divide(ARG0,TEMP0)",20,,20,,mathqa_train_3166
7872618eb2bf,"LINEAR:divide(ARG0,ARG1)|multiply(CONST_1,CONST_1000)|divide(TEMP1,TEMP0)|subtract(TEMP2,ARG1)",20,,20,,mathqa_train_287
3df9a22cb51d,"LINEAR:divide(ARG3,CONST_60)|divide(CONST_1,ARG0)|divide(CONST_1,ARG1)|divide(CONST_1,ARG2)|add(TEMP1,TEMP2)|add(TEMP4,TEMP3)|divide(TEMP0,TEMP5)|multiply(TEMP6,CONST_3)|multiply(TEMP7,CONST_1000)",20,,20,,mathqa_train_3533
d5978009f4b1,"LINEAR:add(ARG1,CONST_100)|subtract(CONST_100,ARG0)|multiply(TEMP0,TEMP1)|divide(TEMP2,CONST_100)|divide(TEMP3,CONST_100)|subtract(TEMP4,CONST_1)|multiply(TEMP5,CONST_100)",20,,20,,mathqa_train_3841
e01d6d71cfba,"LINEAR:add(ARG1,ARG2)|divide(ARG0,CONST_1000)|divide(TEMP1,TEMP0)|multiply(TEMP2,CONST_3600)",20,,20,,mathqa_train_1831
494b66f170fd,"LINEAR:subtract(ARG0,ARG1)|divide(ARG1,TEMP0)|multiply(TEMP1,CONST_100)",20,,20,,mathqa_train_2232
d26a2e6f6f9e,"LINEAR:add(ARG1,ARG2)|add(ARG3,TEMP0)|divide(ARG3,TEMP1)|multiply(TEMP2,CONST_100)",20,,20,,mathqa_train_1087
88de9ee1c45b,"LINEAR:multiply(ARG2,CONST_2)|subtract(ARG0,TEMP0)|subtract(ARG1,TEMP0)|volume_rectangular_prism(ARG2,TEMP1,TEMP2)",20,,20,,mathqa_train_145
fc605f3af7e8,"LINEAR:divide(ARG2,CONST_100)|multiply(ARG0,ARG1)|multiply(TEMP0,TEMP1)|multiply(TEMP2,CONST_1000)",20,,20,,mathqa_train_3565
97d1174ab49a,"LINEAR:divide(ARG1,ARG3)|multiply(TEMP0,CONST_3600)|add(ARG0,TEMP1)|divide(TEMP2,CONST_3600)|divide(ARG1,TEMP3)",20,,20,,mathqa_train_3783
3617531fd515,"LINEAR:add(ARG2,ARG3)|subtract(TEMP0,ARG0)|divide(TEMP1,ARG1)|add(ARG0,TEMP2)",20,,20,,mathqa_train_1320
f98eed6e9fe6,"LINEAR:multiply(ARG0,ARG1)|add(ARG2,TEMP0)|add(ARG0,TEMP1)|subtract(TEMP2,TEMP0)",20,,20,,mathqa_train_1079
4d10cf31ed5d,"LINEAR:add(CONST_4,CONST_4)|multiply(ARG0,ARG1)|multiply(ARG2,TEMP1)|multiply(ARG3,TEMP2)|subtract(TEMP3,TEMP0)|subtract(TEMP3,TEMP4)",20,,20,,mathqa_train_195
f0f8b4fa1164,"LINEAR:subtract(ARG2,ARG0)",20,,20,,mathqa_train_2768
8f20ab23f0c8,"LINEAR:divide(ARG0,CONST_2)|circle_area(TEMP0)|divide(TEMP1,CONST_2)",20,,20,,mathqa_train_709
20c2f654db87,"LINEAR:divide(ARG1,ARG0)|multiply(ARG3,TEMP0)|multiply(ARG2,TEMP1)",20,,20,,mathqa_train_1125
8cc363889450,"LINEAR:add(ARG0,ARG4)|add(ARG2,ARG4)|divide(TEMP0,TEMP1)|add(ARG1,TEMP2)",20,,20,,mathqa_train_461
06e9d109479c,"LINEAR:add(CONST_2,CONST_3)|divide(CONST_100,ARG0)|multiply(TEMP0,CONST_2)|multiply(TEMP2,CONST_100)|multiply(TEMP1,TEMP3)|subtract(TEMP4,CONST_100)",19,,19,,mathqa_train_219
362064189869,LINEAR:sqrt(ARG0),19,,19,,mathqa_train_879
4583154c6a6a,"LINEAR:divide(ARG0,CONST_100)|divide(ARG2,ARG3)|multiply(ARG1,TEMP0)|multiply(ARG4,TEMP1)|subtract(TEMP2,TEMP3)",19,,19,,mathqa_train_942
3f4d4d94c1c3,"LINEAR:multiply(ARG0,ARG1)|divide(TEMP0,CONST_100)|subtract(CONST_1,TEMP1)|divide(ARG2,TEMP2)",19,,19,,mathqa_train_33
e93cd8421a5c,"LINEAR:multiply(ARG0,ARG3)",19,,19,,mathqa_train_279
e3ebde5aa5a9,LINEAR:square_area(CONST_PI),19,,19,,mathqa_train_8457
612edee8693c,"LINEAR:add(ARG0,ARG2)|add(ARG1,ARG2)|divide(TEMP0,TEMP1)",19,,19,,mathqa_train_607
3fc591af0915,"LINEAR:divide(ARG2,ARG3)",19,,19,,mathqa_train_731
b198d4b980e8,"LINEAR:multiply(ARG0,CONST_2)|multiply(TEMP0,CONST_4)|add(TEMP1,CONST_1)|sqrt(TEMP2)|add(TEMP3,CONST_1)|divide(TEMP4,CONST_2)",19,,19,,mathqa_train_6602
c18a15782755,"LINEAR:add(CONST_1,CONST_4)|multiply(ARG0,TEMP0)",19,,19,,mathqa_train_995
859d3bbc5592,"LINEAR:subtract(CONST_100,ARG0)|subtract(ARG0,TEMP0)|divide(TEMP1,CONST_100)|divide(ARG1,TEMP2)|multiply(ARG0,TEMP3)|divide(TEMP4,CONST_100)",19,,19,,mathqa_train_342
c7790197a2ee,"LINEAR:divide(ARG0,ARG0)|multiply(ARG0,TEMP0)",19,,19,,mathqa_train_1294
a326c4c2c5cd,"LINEAR:divide(ARG2,CONST_100)|divide(ARG1,CONST_100)|multiply(ARG0,TEMP0)|subtract(TEMP0,TEMP1)|subtract(TEMP2,ARG3)|divide(TEMP4,TEMP3)",19,,19,,mathqa_train_5
c579fdd7b7e5,"LINEAR:divide(ARG1,ARG0)|multiply(ARG2,TEMP0)|subtract(ARG2,TEMP1)",19,,19,,mathqa_train_3221
2b1fc58cc3a6,"LINEAR:multiply(ARG1,ARG3)|multiply(ARG2,TEMP0)",19,,19,,mathqa_train_157
f4936dd6940c,"LINEAR:divide(ARG0,ARG1)|divide(ARG2,ARG3)|multiply(TEMP0,TEMP1)",19,,19,,mathqa_train_5329
30b9c80287cc,"LINEAR:add(CONST_12,CONST_2)|add(CONST_2,CONST_4)|add(CONST_10,CONST_2)|subtract(CONST_10,CONST_1)|add(TEMP0,CONST_1)|add(TEMP1,CONST_4)|add(TEMP5,TEMP3)|add(TEMP4,CONST_1)|add(TEMP6,TEMP5)|add(TEMP8,TEMP2)|add(TEMP0,TEMP9)|add(TEMP4,TEMP10)|add(TEMP11,TEMP7)|add(ARG0,TEMP12)|add(TEMP13,TEMP1)",18,,18,,mathqa_train_2262
381b5a329f46,"LINEAR:multiply(ARG1,ARG2)|subtract(ARG2,ARG0)|divide(TEMP0,TEMP1)",18,,18,,mathqa_train_158
8db6820ab80c,"LINEAR:divide(ARG0,CONST_2)|divide(TEMP0,CONST_2)|divide(TEMP1,CONST_2)|divide(TEMP2,CONST_2)|divide(TEMP3,CONST_2)|divide(ARG0,TEMP4)|divide(TEMP5,CONST_2)|sqrt(TEMP6)|add(TEMP7,CONST_1)|add(TEMP8,TEMP6)",18,,18,,mathqa_train_497
71e5ac029edb,"LINEAR:add(ARG1,ARG2)|divide(ARG0,TEMP0)|multiply(ARG1,TEMP1)",18,,18,,mathqa_train_408
cc3eda2d1c89,"LINEAR:multiply(ARG1,ARG3)",18,,18,,mathqa_train_427
4c65e3ee6b51,"LINEAR:divide(ARG2,ARG3)|multiply(ARG0,TEMP0)|divide(ARG1,TEMP1)",18,,18,,mathqa_train_1920
47d5098a2447,"LINEAR:add(ARG1,CONST_100)|subtract(CONST_100,ARG0)|multiply(TEMP0,CONST_100)|divide(TEMP2,TEMP1)|subtract(TEMP3,CONST_100)",18,,18,,mathqa_train_1838
b2c3a217dcae,"LINEAR:divide(ARG0,ARG1)|subtract(CONST_1,TEMP0)|divide(ARG2,TEMP1)",18,,18,,mathqa_train_2
a9aa1d0e2a99,"LINEAR:rectangle_perimeter(ARG0,ARG1)|square_edge_by_perimeter(TEMP0)|divide(TEMP1,CONST_2)|circumface(TEMP2)|divide(TEMP3,CONST_2)",18,,18,,mathqa_train_872
eda35740d572,"LINEAR:divide(ARG3,CONST_100)|multiply(ARG0,ARG1)|add(ARG2,TEMP0)|multiply(ARG1,TEMP2)|multiply(ARG0,TEMP2)|add(TEMP3,TEMP4)|multiply(TEMP5,CONST_2)|add(TEMP6,TEMP1)",18,,18,,mathqa_train_612
58cf67e2ac78,"LINEAR:lcm(ARG0,ARG1)|divide(TEMP0,ARG1)|divide(TEMP1,CONST_4)|divide(TEMP2,CONST_4)",18,,18,,mathqa_train_604
6f5ad3263c32,"LINEAR:add(ARG0,ARG1)|add(ARG2,TEMP0)|subtract(TEMP1,CONST_100)",18,,18,,mathqa_train_1402
8edc69c689fb,"LINEAR:add(ARG0,ARG2)|divide(ARG0,ARG1)|divide(TEMP0,TEMP1)",18,,18,,mathqa_train_1510
8c87570cde9b,"LINEAR:add(ARG3,CONST_100)|multiply(ARG0,ARG1)|multiply(ARG0,TEMP0)|subtract(ARG4,TEMP1)|divide(TEMP2,CONST_100)|divide(TEMP3,TEMP4)|add(ARG1,TEMP5)",18,,18,,mathqa_train_3429
903d464e9b4c,"LINEAR:power(CONST_2,CONST_3)|divide(CONST_1,TEMP0)|negate_prob(TEMP1)",18,,18,,mathqa_train_2950
49decf520728,"LINEAR:subtract(ARG2,ARG3)|multiply(ARG4,TEMP0)|multiply(ARG3,TEMP1)",18,,18,,mathqa_train_2025
7270f13727b0,"LINEAR:add(ARG0,ARG1)|add(ARG2,TEMP0)|divide(ARG0,TEMP1)|multiply(ARG3,TEMP2)",18,,18,,mathqa_train_1250
9b1ae3910ac3,"LINEAR:multiply(ARG2,CONST_1000)|multiply(ARG0,CONST_1000)|multiply(ARG3,CONST_1000)|multiply(ARG1,CONST_1000)|divide(TEMP1,CONST_3600)|divide(TEMP3,CONST_3600)|divide(TEMP0,TEMP4)|divide(TEMP2,TEMP5)|subtract(TEMP6,TEMP7)",18,,18,,mathqa_train_1107
a02c976bdd94,"LINEAR:divide(CONST_1,ARG0)|divide(CONST_1,ARG1)|add(TEMP0,TEMP1)|multiply(ARG2,TEMP2)|subtract(CONST_1,TEMP3)",18,,18,,mathqa_train_627
63d60690579b,"LINEAR:power(ARG0,ARG1)|subtract(ARG3,TEMP0)|divide(TEMP1,ARG1)",18,,18,,mathqa_train_623
1e058e885db4,"LINEAR:multiply(ARG0,ARG1)|subtract(ARG1,ARG0)|divide(TEMP0,TEMP1)",18,,18,,mathqa_train_57
a2347ad4e518,"LINEAR:multiply(ARG0,CONST_1000)|divide(TEMP0,CONST_60)|multiply(ARG1,TEMP1)",18,,18,,mathqa_train_3059
aea84b8e6d39,"LINEAR:subtract(ARG0,ARG1)|divide(TEMP0,CONST_3_6)|multiply(ARG2,TEMP1)",18,,18,,mathqa_train_2817
5e92dae4b2b5,"LINEAR:add(ARG2,ARG3)|add(ARG0,ARG1)|divide(TEMP0,TEMP1)",17,,17,,mathqa_train_825
9cba95f3dbdd,"LINEAR:divide(ARG1,ARG0)|sqrt(TEMP0)|multiply(ARG0,TEMP1)",17,,17,,mathqa_train_1857
ac7107f2915e,"LINEAR:divide(ARG1,CONST_100)|multiply(ARG0,TEMP0)|subtract(ARG0,TEMP1)|multiply(TEMP0,TEMP2)|subtract(TEMP2,TEMP3)",17,,17,,mathqa_train_849
6d52732f9781,"LINEAR:multiply(ARG3,CONST_100)|multiply(ARG4,CONST_100)|multiply(ARG0,ARG1)|multiply(TEMP0,TEMP1)|multiply(ARG2,TEMP2)|multiply(ARG5,TEMP3)|divide(TEMP5,TEMP4)",17,,17,,mathqa_train_5379
01930086ab96,"LINEAR:square_area(ARG0)|divide(TEMP0,CONST_2)",17,,17,,mathqa_train_641
a714acb68e91,"LINEAR:divide(ARG0,ARG2)|multiply(ARG1,TEMP0)|subtract(TEMP1,ARG0)",17,,17,,mathqa_train_741
f98eb846af8f,"LINEAR:divide(ARG1,CONST_100)|divide(ARG0,CONST_100)|add(TEMP0,CONST_1)|subtract(CONST_1,TEMP1)|multiply(TEMP2,TEMP3)|multiply(TEMP4,CONST_100)|subtract(CONST_100,TEMP5)",17,,17,,mathqa_train_1280
08f47b511113,"LINEAR:add(ARG0,ARG2)|divide(ARG1,TEMP0)",17,,17,,mathqa_train_2181
7d40d6344f9e,"LINEAR:multiply(ARG0,ARG2)|multiply(ARG1,ARG3)|multiply(ARG2,ARG4)|multiply(ARG3,ARG5)|divide(TEMP0,TEMP1)|divide(TEMP2,TEMP3)|divide(TEMP4,TEMP5)",17,,17,,mathqa_train_1342
d5b710f2c46a,"LINEAR:add(CONST_1,CONST_4)|reminder(ARG1,TEMP0)|power(ARG0,TEMP1)|reminder(TEMP2,CONST_100)|divide(TEMP3,CONST_10)|floor(TEMP4)",17,,17,,mathqa_train_663
ef6120b0dabe,"LINEAR:add(CONST_1,CONST_4)|subtract(ARG0,CONST_2)|multiply(TEMP1,CONST_2)|divide(TEMP2,TEMP0)",17,,17,,mathqa_train_1133
fceec77903aa,"LINEAR:multiply(ARG1,ARG2)|multiply(ARG3,ARG4)|multiply(ARG5,ARG6)|add(TEMP0,TEMP1)|add(TEMP3,TEMP2)|divide(ARG0,TEMP4)|multiply(TEMP5,TEMP1)",17,,17,,mathqa_train_732
8effb4942d99,"LINEAR:add(ARG0,ARG0)",17,,17,,mathqa_train_77
045d483a556c,"LINEAR:divide(ARG1,CONST_60)|multiply(ARG0,TEMP0)",17,,17,,mathqa_train_320
7b0a32dfa034,"LINEAR:divide(ARG0,CONST_100)|multiply(ARG2,TEMP0)|subtract(ARG0,TEMP1)",17,,17,,mathqa_train_1968
d3c447a52698,"LINEAR:add(ARG0,ARG1)|add(ARG2,TEMP0)",17,,17,,mathqa_train_2958
8f966a9be282,"LINEAR:multiply(ARG0,CONST_4)|subtract(TEMP0,ARG1)|divide(TEMP1,CONST_2)",17,,17,,mathqa_train_34
aa43edac424e,"LINEAR:add(ARG0,ARG1)|subtract(ARG0,ARG1)|divide(ARG2,TEMP0)|divide(ARG2,TEMP1)|add(TEMP2,TEMP3)",17,,17,,mathqa_train_3070
4e83786cd26c,"LINEAR:add(CONST_2,CONST_3)",17,,17,,mathqa_train_1396
0ad08c6e900d,"LINEAR:add(ARG0,ARG1)|divide(TEMP0,CONST_2)|divide(TEMP1,CONST_2)",17,,17,,mathqa_train_3920
cf42aace4d1b,"LINEAR:add(ARG0,ARG1)|multiply(ARG3,CONST_3)|add(ARG2,TEMP0)|add(ARG4,TEMP1)|add(ARG5,TEMP3)|subtract(TEMP2,TEMP4)",17,,17,,mathqa_train_2544
c219e898690b,"LINEAR:add(ARG2,ARG3)|subtract(ARG3,ARG2)|divide(TEMP1,CONST_2)|divide(TEMP0,CONST_2)|add(TEMP2,CONST_1)|multiply(TEMP4,TEMP3)",17,,17,,mathqa_train_110
939879210741,"LINEAR:sqrt(ARG0)|square_perimeter(TEMP0)|multiply(ARG1,TEMP1)",16,,16,,mathqa_train_2753
b8d6d520c537,"LINEAR:divide(ARG1,ARG2)|divide(TEMP0,CONST_3)|sqrt(TEMP1)|multiply(TEMP2,CONST_3)",16,,16,,mathqa_train_6603
623b9bb492c3,"LINEAR:add(CONST_1,CONST_1)|add(CONST_1,CONST_2)|multiply(ARG0,TEMP0)|divide(TEMP2,TEMP1)",16,,16,,mathqa_train_5704
0919cef5631d,"LINEAR:add(ARG1,ARG2)|subtract(ARG0,ARG3)|subtract(TEMP0,TEMP1)",16,,16,,mathqa_train_624
21ba0356ec07,"LINEAR:subtract(CONST_100,ARG1)|divide(TEMP0,CONST_100)|divide(ARG0,TEMP1)",16,,16,,mathqa_train_1304
b1d79b380268,"LINEAR:divide(ARG0,ARG1)|subtract(CONST_100,ARG2)|divide(TEMP1,TEMP0)|subtract(TEMP2,CONST_100)",16,,16,,mathqa_train_515
948f649d4930,"LINEAR:multiply(ARG2,CONST_0_2778)|multiply(ARG1,CONST_0_2778)|subtract(TEMP0,TEMP1)|divide(ARG0,TEMP2)",16,,16,,mathqa_train_123
75676d1afdb7,"LINEAR:add(ARG0,CONST_100)|add(ARG1,CONST_100)|divide(TEMP0,TEMP1)|multiply(TEMP2,CONST_100)|subtract(CONST_100,TEMP3)",16,,16,,mathqa_train_2447
b2b3f4655081,"LINEAR:divide(ARG2,ARG1)|multiply(ARG0,CONST_2)|add(TEMP0,TEMP1)|divide(TEMP2,CONST_4)",16,,16,,mathqa_train_2313
d58eab6bf808,"LINEAR:divide(ARG0,ARG1)|multiply(ARG2,TEMP0)|add(ARG2,TEMP1)|multiply(TEMP2,TEMP0)|add(TEMP2,TEMP3)",16,,16,,mathqa_train_176
bca194fcc76e,"LINEAR:multiply(ARG2,CONST_2)|speed(ARG2,ARG1)|speed(ARG2,ARG0)|add(TEMP1,TEMP2)|divide(TEMP0,TEMP3)",16,,16,,mathqa_train_94
41958dc546fa,"LINEAR:multiply(ARG0,ARG2)|divide(TEMP0,ARG3)|divide(ARG1,TEMP1)",16,,16,,mathqa_train_1122
6f7d9b626b3a,"LINEAR:multiply(ARG0,ARG0)|multiply(CONST_2,CONST_4)|subtract(CONST_1000,CONST_10)|multiply(TEMP0,CONST_10)|multiply(TEMP3,TEMP1)|subtract(TEMP2,TEMP4)|add(TEMP5,CONST_10)",16,,16,,mathqa_train_2744
67325146dc08,"LINEAR:multiply(ARG1,ARG3)|multiply(ARG1,ARG2)|subtract(ARG3,ARG0)|subtract(TEMP0,TEMP1)|divide(TEMP3,TEMP2)",16,,16,,mathqa_train_737
bdba81da9dbb,"LINEAR:add(CONST_2,CONST_3)|divide(CONST_1,ARG0)|divide(CONST_1,ARG1)|divide(CONST_2,TEMP0)|subtract(TEMP1,TEMP2)|inverse(TEMP4)|add(TEMP3,TEMP5)",16,,16,,mathqa_train_2805
f610e68f2970,"LINEAR:subtract(CONST_100,ARG0)|subtract(CONST_100,ARG1)|divide(TEMP0,CONST_100)|divide(TEMP1,CONST_100)|multiply(TEMP2,TEMP3)|divide(ARG2,TEMP4)|floor(TEMP5)",16,,16,,mathqa_train_5108
844c976a1da5,"LINEAR:divide(CONST_60,ARG0)|multiply(ARG1,TEMP0)",16,,16,,mathqa_train_1084
e3c92a0bceff,"LINEAR:divide(ARG3,CONST_100)|subtract(ARG1,ARG0)|divide(TEMP1,ARG2)|divide(TEMP2,ARG0)|add(TEMP0,TEMP3)|multiply(ARG0,TEMP4)|multiply(ARG2,TEMP5)|add(ARG0,TEMP6)",16,,16,,mathqa_train_107
93eb9c8bd973,"LINEAR:add(CONST_3,CONST_4)|multiply(ARG0,CONST_12)|multiply(ARG2,TEMP0)|divide(TEMP1,TEMP2)",16,,16,,mathqa_train_3446
c0cf118c1441,"LINEAR:multiply(ARG1,ARG1)",16,,16,,mathqa_train_2200
